source_id,total points,edges,points covered,coverage frac
486439805,1000000000,131,999996646,0.999996646
486439805,1000000000,132,999996672,0.999996672
486439805,1000000000,133,999996706,0.999996706
486439805,1000000000,134,999996765,0.999996765
486439805,1000000000,135,999996871,0.999996871
486439805,1000000000,136,999996886,0.999996886
486439805,1000000000,137,999996929,0.999996929
486439805,1000000000,138,999996957,0.999996957
486439805,1000000000,139,999997010,0.99999701
486439805,1000000000,140,999997040,0.99999704
486439805,1000000000,141,999997054,0.999997054
486439805,1000000000,142,999997062,0.999997062
486439805,1000000000,143,999997097,0.999997097
486439805,1000000000,144,999997167,0.999997167
486439805,1000000000,145,999997197,0.999997197
486439805,1000000000,146,999997234,0.999997234
486439805,1000000000,147,999997265,0.999997265
486439805,1000000000,148,999997309,0.999997309
486439805,1000000000,149,999997320,0.99999732
486439805,1000000000,150,999997340,0.99999734
486439805,1000000000,151,999997507,0.999997507
486439805,1000000000,152,999997574,0.999997574
486439805,1000000000,153,999997582,0.999997582
486439805,1000000000,154,999997620,0.99999762
486439805,1000000000,155,999997704,0.999997704
486439805,1000000000,156,999997708,0.999997708
486439805,1000000000,157,999997736,0.999997736
486439805,1000000000,158,999997759,0.999997759
486439805,1000000000,159,999997769,0.999997769
486439805,1000000000,160,999997817,0.999997817
486439805,1000000000,161,999997906,0.999997906
486439805,1000000000,162,999997958,0.999997958
486439805,1000000000,163,999998075,0.999998075
486439805,1000000000,164,999998087,0.999998087
486439805,1000000000,165,999998097,0.999998097
486439805,1000000000,166,999998133,0.999998133
486439805,1000000000,167,999998149,0.999998149
486439805,1000000000,168,999998161,0.999998161
486439805,1000000000,169,999998180,0.99999818
