source_id,total points,edges,points covered,coverage frac
1232101530,1402020720,203,1401994569,0.9999813476365742
1232101530,1402020720,204,1401994578,0.9999813540558802
1232101530,1402020720,205,1401994742,0.9999814710299003
1232101530,1402020720,206,1401994774,0.9999814938540994
1232101530,1402020720,207,1401994882,0.9999815708857712
1232101530,1402020720,208,1401994887,0.9999815744520523
1232101530,1402020720,209,1401994950,0.9999816193871942
1232101530,1402020720,210,1401995004,0.9999816579030302
1232101530,1402020720,211,1401995106,0.9999817306551646
1232101530,1402020720,212,1401995211,0.9999818055470678
1232101530,1402020720,213,1401995411,0.999981948198312
1232101530,1402020720,214,1401995436,0.9999819660297175
1232101530,1402020720,215,1401995584,0.9999820715916381
1232101530,1402020720,216,1401995654,0.9999821215195736
1232101530,1402020720,217,1401995763,0.9999821992645016
1232101530,1402020720,218,1401995877,0.9999822805757107
1232101530,1402020720,219,1401995968,0.9999823454820268
1232101530,1402020720,220,1401995999,0.9999823675929697
1232101530,1402020720,221,1401996047,0.9999824018292682
1232101530,1402020720,222,1401996101,0.9999824403451042
1232101530,1402020720,223,1401996242,0.9999825409142313
1232101530,1402020720,224,1401996371,0.9999826329242838
1232101530,1402020720,225,1401996577,0.9999827798550652
1232101530,1402020720,226,1401996600,0.9999827962599582
1232101530,1402020720,227,1401996616,0.9999828076720578
1232101530,1402020720,228,1401996990,0.9999830744298843
1232101530,1402020720,229,1401997046,0.9999831143722326
1232101530,1402020720,230,1401997104,0.9999831557410934
1232101530,1402020720,231,1401997119,0.9999831664399368
1232101530,1402020720,232,1401997208,0.9999832299197404
1232101530,1402020720,233,1401997252,0.9999832613030141
1232101530,1402020720,234,1401997283,0.9999832834139569
1232101530,1402020720,235,1401997408,0.9999833725709846
1232101530,1402020720,236,1401997428,0.999983386836109
1232101530,1402020720,237,1401997463,0.9999834118000767
1232101530,1402020720,238,1401997501,0.999983438903813
1232101530,1402020720,239,1401997609,0.9999835159354848
1232101530,1402020720,240,1401997652,0.9999835466055024
1232101530,1402020720,241,1401997727,0.9999836000997189
1232101530,1402020720,242,1401997762,0.9999836250636867
1232101530,1402020720,243,1401997775,0.9999836343360176
1232101530,1402020720,244,1401997830,0.9999836735651096
1232101530,1402020720,245,1401997901,0.9999837242063013
1232101530,1402020720,246,1401997934,0.9999837477437566
1232101530,1402020720,247,1401998009,0.9999838012379731
1232101530,1402020720,248,1401998061,0.9999838383272966
1232101530,1402020720,249,1401998108,0.999983871850339
1232101530,1402020720,250,1401998113,0.99998387541662
1232101530,1402020720,251,1401998125,0.9999838839756947
1232101530,1402020720,252,1401998137,0.9999838925347694
1232101530,1402020720,253,1401998256,0.9999839774122596
1232101530,1402020720,254,1401998300,0.9999840087955334
1232101530,1402020720,255,1401998342,0.9999840387522946
1232101530,1402020720,256,1401998558,0.9999841928156383
1232101530,1402020720,257,1401998585,0.9999842120735563
1232101530,1402020720,258,1401998616,0.9999842341844991
1232101530,1402020720,259,1401998700,0.9999842940980216
1232101530,1402020720,260,1401998742,0.9999843240547829
1232101530,1402020720,261,1401998789,0.9999843575778252
1232101530,1402020720,262,1401998845,0.9999843975201737
1232101530,1402020720,263,1401998919,0.9999844503011339
1232101530,1402020720,264,1401998942,0.999984466706027
1232101530,1402020720,265,1401999010,0.99998451520745
1232101530,1402020720,266,1401999028,0.999984528046062
1232101530,1402020720,267,1401999059,0.9999845501570048
1232101530,1402020720,268,1401999302,0.9999847234782664
1232101530,1402020720,269,1401999338,0.9999847491554904
1232101530,1402020720,270,1401999386,0.999984783391789
1232101530,1402020720,271,1401999658,0.9999849773974809
1232101530,1402020720,272,1401999722,0.9999850230458791
1232101530,1402020720,273,1401999796,0.9999850758268394
1232101530,1402020720,274,1401999868,0.9999851271812873
1232101530,1402020720,275,1401999929,0.9999851706899168
1232101530,1402020720,276,1401999963,0.9999851949406283
1232101530,1402020720,277,1401999974,0.9999852027864466
1232101530,1402020720,278,1402000004,0.9999852241841333
1232101530,1402020720,279,1402000015,0.9999852320299517
1232101530,1402020720,280,1402000036,0.9999852470083324
1232101530,1402020720,281,1402000069,0.9999852705457877
1232101530,1402020720,282,1402000171,0.9999853432979222
1232101530,1402020720,283,1402000207,0.9999853689751461
1232101530,1402020720,284,1402000235,0.9999853889463203
1232101530,1402020720,285,1402000301,0.9999854360212308
1232101530,1402020720,286,1402000391,0.9999855002142907
1232101530,1402020720,287,1402000422,0.9999855223252335
1232101530,1402020720,288,1402000442,0.9999855365903579
1232101530,1402020720,289,1402000469,0.9999855558482759
1232101530,1402020720,290,1402000477,0.9999855615543257
1232101530,1402020720,291,1402000485,0.9999855672603755
1232101530,1402020720,292,1402000603,0.9999856514246095
