dataset,metric,method,dimensions,sources,total points,edges,mean points covered,median points covered,min points covered,max points covered,sources below 99.5% coverage,sources below 100% coverage
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,217,999980017.421,999992705.5,996564976,1000000000,0,9955
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,218,999980140.3338,999992740.0,996591650,1000000000,0,9954
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,219,999980281.3708,999992780.0,996850232,1000000000,0,9954
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,220,999980390.8567,999992827.5,996856677,1000000000,0,9953
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,221,999980500.5322,999992860.0,996862530,1000000000,0,9951
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,222,999980615.934,999992907.0,996867662,1000000000,0,9951
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,223,999980725.5562,999992946.5,996875157,1000000000,0,9951
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,224,999980847.7148,999992989.5,996886542,1000000000,0,9950
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,225,999980957.1976,999993028.0,996894730,1000000000,0,9949
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,226,999981066.7371,999993074.5,996896813,1000000000,0,9948
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,227,999981179.2793,999993127.5,996911613,1000000000,0,9947
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,228,999981277.1185,999993159.0,996913723,1000000000,0,9946
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,229,999981394.8407,999993198.0,996987699,1000000000,0,9946
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,230,999981505.9371,999993231.0,997022705,1000000000,0,9945
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,231,999981609.635,999993258.0,997051699,1000000000,0,9943
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,232,999981710.9213,999993292.5,997058152,1000000000,0,9943
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,233,999981813.4035,999993337.0,997059455,1000000000,0,9943
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,234,999981921.9517,999993372.5,997067620,1000000000,0,9943
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,235,999982018.9843,999993399.5,997069085,1000000000,0,9943
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,236,999982114.875,999993433.0,997071137,1000000000,0,9943
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,237,999982214.4267,999993470.5,997077983,1000000000,0,9942
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,238,999982307.9225,999993505.0,997079033,1000000000,0,9942
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,239,999982399.5247,999993529.0,997083260,1000000000,0,9940
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,240,999982503.9932,999993570.0,997087778,1000000000,0,9940
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,241,999982593.7892,999993602.0,997092460,1000000000,0,9940
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,242,999982686.511,999993630.5,997122551,1000000000,0,9940
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,243,999982779.0318,999993674.0,997130341,1000000000,0,9940
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,244,999982866.1127,999993709.0,997141698,1000000000,0,9939
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,245,999982958.2957,999993733.0,997143223,1000000000,0,9938
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,246,999983047.016,999993769.5,997155227,1000000000,0,9937
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,247,999983144.7006,999993803.5,997166770,1000000000,0,9937
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,248,999983230.9545,999993836.5,997172442,1000000000,0,9936
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,249,999983314.9692,999993877.0,997175981,1000000000,0,9936
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,250,999983400.6132,999993895.0,997180033,1000000000,0,9936
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,251,999983484.6868,999993921.0,997183253,1000000000,0,9935
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,252,999983570.5148,999993955.5,997203956,1000000000,0,9934
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,253,999983659.3136,999993982.0,997204587,1000000000,0,9934
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,254,999983738.3468,999994017.0,997206485,1000000000,0,9933
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,255,999983816.6366,999994047.5,997219406,1000000000,0,9933
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,256,999983894.4034,999994076.0,997220902,1000000000,0,9930
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,257,999983972.0369,999994107.5,997223267,1000000000,0,9929
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,258,999984051.3611,999994137.5,997232459,1000000000,0,9929
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,259,999984127.8325,999994157.5,997234912,1000000000,0,9928
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,260,999984206.6423,999994183.0,997240418,1000000000,0,9927
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,261,999984293.9823,999994206.0,997261863,1000000000,0,9927
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,262,999984368.2903,999994237.0,997264849,1000000000,0,9926
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,263,999984469.1269,999994279.5,997272170,1000000000,0,9925
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,264,999984543.6057,999994310.5,997278908,1000000000,0,9925
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,265,999984614.4581,999994336.5,997290986,1000000000,0,9923
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,266,999984688.8203,999994360.0,997306902,1000000000,0,9922
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,267,999984758.2349,999994392.0,997307491,1000000000,0,9921
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,268,999984825.9205,999994414.5,997313467,1000000000,0,9921
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,269,999984904.1412,999994439.0,997320111,1000000000,0,9921
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,270,999984977.1143,999994460.5,997328241,1000000000,0,9918
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,271,999985046.5088,999994490.5,997331042,1000000000,0,9918
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,272,999985115.9408,999994520.5,997333518,1000000000,0,9917
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,273,999985186.9988,999994543.5,997365370,1000000000,0,9916
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,274,999985253.4372,999994570.5,997369154,1000000000,0,9916
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,275,999985326.3037,999994592.0,997373129,1000000000,0,9915
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,276,999985391.1081,999994624.0,997375912,1000000000,0,9912
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,277,999985454.0848,999994642.0,997377104,1000000000,0,9912
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,278,999985518.5954,999994663.5,997378387,1000000000,0,9912
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,279,999985585.723,999994689.0,997405771,1000000000,0,9911
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,280,999985647.6258,999994717.5,997406408,1000000000,0,9909
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,281,999985711.016,999994736.0,997416036,1000000000,0,9909
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,282,999985770.0773,999994761.0,997418205,1000000000,0,9907
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,283,999985840.6488,999994778.0,997444117,1000000000,0,9905
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,284,999985913.1267,999994794.5,997448088,1000000000,0,9903
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,285,999985973.2447,999994819.0,997448204,1000000000,0,9902
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,286,999986042.2864,999994847.0,997451908,1000000000,0,9902
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,287,999986102.858,999994862.5,997456695,1000000000,0,9900
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,288,999986163.0237,999994894.5,997478654,1000000000,0,9899
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,289,999986222.9726,999994925.5,997479646,1000000000,0,9897
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,290,999986280.0921,999994941.5,997496238,1000000000,0,9896
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,291,999986335.6637,999994964.5,997497170,1000000000,0,9896
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,292,999986392.9395,999994996.0,997498605,1000000000,0,9894
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,293,999986452.2475,999995022.0,997527459,1000000000,0,9893
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,294,999986507.0763,999995042.5,997527875,1000000000,0,9891
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,295,999986568.2343,999995067.5,997529857,1000000000,0,9890
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,296,999986623.9945,999995088.0,997530665,1000000000,0,9889
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,297,999986679.3761,999995107.0,997561682,1000000000,0,9889
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,298,999986737.7634,999995122.5,997565152,1000000000,0,9889
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,299,999986791.803,999995150.0,997566574,1000000000,0,9887
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,300,999986847.1793,999995170.0,997578950,1000000000,0,9887
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,301,999986904.5724,999995196.5,997595644,1000000000,0,9885
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,302,999986964.6733,999995220.5,997653320,1000000000,0,9882
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,303,999987016.2275,999995234.0,997654717,1000000000,0,9879
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,304,999987071.1657,999995250.0,997660157,1000000000,0,9877
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,305,999987124.8224,999995273.5,997663862,1000000000,0,9876
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,306,999987173.8048,999995296.5,997665070,1000000000,0,9875
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,307,999987223.7845,999995319.0,997666896,1000000000,0,9874
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,308,999987272.9657,999995339.0,997672734,1000000000,0,9873
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,309,999987322.7619,999995352.0,997677578,1000000000,0,9872
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,310,999987371.4845,999995384.0,997678916,1000000000,0,9870
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,311,999987421.507,999995400.0,997687833,1000000000,0,9870
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,312,999987470.6406,999995418.5,997700275,1000000000,0,9868
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,313,999987521.4554,999995436.5,997711808,1000000000,0,9868
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,314,999987570.1121,999995459.0,997718222,1000000000,0,9867
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,315,999987626.3326,999995476.5,997722157,1000000000,0,9867
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,316,999987675.9274,999995491.5,997725056,1000000000,0,9867
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,317,999987723.2273,999995510.5,997727513,1000000000,0,9867
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,318,999987781.9637,999995528.5,997758564,1000000000,0,9866
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,319,999987829.102,999995544.0,997763850,1000000000,0,9865
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,320,999987876.5803,999995561.5,997772255,1000000000,0,9864
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,321,999987926.3251,999995575.0,997809654,1000000000,0,9862
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,322,999987969.4984,999995592.0,997810671,1000000000,0,9862
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,323,999988015.0462,999995606.0,997830085,1000000000,0,9861
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,324,999988059.5324,999995628.5,997830640,1000000000,0,9859
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,325,999988105.5743,999995654.0,997834123,1000000000,0,9859
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,326,999988150.6918,999995668.5,997836357,1000000000,0,9857
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,327,999988192.5115,999995683.5,997838591,1000000000,0,9854
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,328,999988240.8851,999995703.5,997843197,1000000000,0,9853
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,329,999988282.7907,999995723.0,997845289,1000000000,0,9853
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,330,999988325.7502,999995736.5,997846940,1000000000,0,9852
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,331,999988367.3659,999995750.5,997848914,1000000000,0,9851
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,332,999988413.1893,999995763.0,997851725,1000000000,0,9850
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,333,999988455.5045,999995779.0,997858177,1000000000,0,9850
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,334,999988496.5514,999995800.0,997858514,1000000000,0,9848
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,335,999988539.353,999995815.5,997861431,1000000000,0,9847
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,336,999988581.5296,999995835.0,997868130,1000000000,0,9845
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,337,999988623.8504,999995846.5,997869302,1000000000,0,9843
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,338,999988674.9973,999995868.0,997882049,1000000000,0,9843
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,339,999988716.2994,999995882.0,997883655,1000000000,0,9843
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,340,999988759.3573,999995894.5,997885270,1000000000,0,9843
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,341,999988800.583,999995906.5,997887591,1000000000,0,9841
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,342,999988840.5077,999995922.5,997889522,1000000000,0,9840
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,343,999988881.1846,999995932.0,997890869,1000000000,0,9840
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,344,999988919.4998,999995953.0,997895451,1000000000,0,9839
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,345,999988956.6731,999995968.5,997896331,1000000000,0,9837
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,346,999988993.4851,999995983.0,997897135,1000000000,0,9834
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,347,999989032.0639,999995997.0,997901661,1000000000,0,9834
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,348,999989068.8971,999996010.0,997902256,1000000000,0,9831
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,349,999989107.4938,999996025.5,997904158,1000000000,0,9830
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,350,999989144.4617,999996045.0,997905122,1000000000,0,9828
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,351,999989182.244,999996057.5,997909827,1000000000,0,9826
